SaleOrder Key,CustomerKey,Date,Sales Amount
SO67378,14566,3/1/2020,9.99
SO67378,14566,3/1/2020,49.99
SO67379,11791,3/1/2020,35.00
SO67380,14897,3/1/2020,35.00
SO67380,14897,3/1/2020,4.99
SO67380,14897,3/1/2020,2.29
SO67380,14897,3/1/2020,7.95
SO67381,14502,3/1/2020,35.00
SO67381,14502,3/1/2020,2.29
SO67382,12649,3/1/2020,8.99
SO67383,12326,3/1/2020,34.99
SO67384,11442,3/1/2020,34.99
SO67385,16126,3/1/2020,564.99
SO67385,16126,3/1/2020,9.99
SO67385,16126,3/1/2020,4.99
SO67386,13086,3/1/2020,2319.99
SO67386,13086,3/1/2020,35.00
SO67386,13086,3/1/2020,4.99
SO67386,13086,3/1/2020,2.29
SO67387,16148,3/1/2020,2319.99
SO67388,16105,3/1/2020,2294.99
SO67388,16105,3/1/2020,21.98
SO67388,16105,3/1/2020,9.99
SO67388,16105,3/1/2020,34.99
SO67389,15586,3/1/2020,2319.99
SO67389,15586,3/1/2020,9.99
SO67389,15586,3/1/2020,4.99
SO67389,15586,3/1/2020,8.99
SO67389,15586,3/1/2020,53.99
SO67390,15135,3/1/2020,2294.99
SO67390,15135,3/1/2020,9.99
SO67390,15135,3/1/2020,4.99
SO67391,26660,3/1/2020,1120.49
SO67391,26660,3/1/2020,53.99
SO67392,26135,3/1/2020,1120.49
SO67392,26135,3/1/2020,3.99
SO67392,26135,3/1/2020,24.99
SO67392,26135,3/1/2020,34.99
SO67393,29291,3/1/2020,539.99
SO67393,29291,3/1/2020,24.49
SO67394,18200,3/1/2020,539.99
SO67394,18200,3/1/2020,24.99
SO67394,18200,3/1/2020,4.99
SO67394,18200,3/1/2020,2.29
SO67395,27114,3/1/2020,2384.07
SO67395,27114,3/1/2020,8.99
SO67396,23370,3/1/2020,539.99
SO67396,23370,3/1/2020,21.49
SO67396,23370,3/1/2020,2.29
SO67397,23701,3/1/2020,539.99
SO67397,23701,3/1/2020,8.99
SO67397,23701,3/1/2020,4.99
SO67397,23701,3/1/2020,34.99
SO67398,21486,3/1/2020,1120.49
SO67398,21486,3/1/2020,34.99
SO67399,21357,3/1/2020,1120.49
SO67399,21357,3/1/2020,34.99
SO67399,21357,3/1/2020,49.99
SO67400,21369,3/1/2020,1120.49
SO67400,21369,3/1/2020,34.99
SO67401,21482,3/1/2020,1120.49
SO67401,21482,3/1/2020,8.99
SO67402,18551,3/1/2020,1700.99
SO67402,18551,3/1/2020,8.99
SO67403,18360,3/1/2020,1700.99
SO67403,18360,3/1/2020,49.99
SO67404,18409,3/1/2020,1700.99
SO67404,18409,3/1/2020,24.99
SO67404,18409,3/1/2020,2.29
SO67405,18227,3/1/2020,1700.99
SO67405,18227,3/1/2020,3.99
SO67405,18227,3/1/2020,24.99
SO67406,18233,3/1/2020,1700.99
SO67406,18233,3/1/2020,24.99
SO67406,18233,3/1/2020,3.99
SO67406,18233,3/1/2020,2.29
SO67407,20874,3/1/2020,1120.49
SO67407,20874,3/1/2020,49.99
SO67407,20874,3/1/2020,8.99
SO67408,28554,3/1/2020,1120.49
SO67408,28554,3/1/2020,34.99
SO67409,28555,3/1/2020,1120.49
SO67409,28555,3/1/2020,8.99
SO67409,28555,3/1/2020,4.99
SO67410,23222,3/1/2020,539.99
SO67410,23222,3/1/2020,34.99
SO67411,24716,3/1/2020,539.99
SO67411,24716,3/1/2020,8.99
SO67411,24716,3/1/2020,4.99
SO67411,24716,3/1/2020,7.95
SO67412,28734,3/1/2020,2384.07
SO67412,28734,3/1/2020,34.99
SO67413,25634,3/1/2020,1700.99
SO67413,25634,3/1/2020,49.99
SO67414,12689,3/1/2020,2384.07
SO67414,12689,3/1/2020,24.49
SO67414,12689,3/1/2020,34.99
SO67415,12698,3/1/2020,2384.07
SO67415,12698,3/1/2020,4.99
SO67415,12698,3/1/2020,28.99
SO67415,12698,3/1/2020,2.29
SO67416,13006,3/1/2020,2384.07
SO67416,13006,3/1/2020,8.99
SO67417,27868,3/1/2020,2384.07
SO67417,27868,3/1/2020,34.99
SO67418,17278,3/2/2020,769.49
SO67418,17278,3/2/2020,34.99
SO67419,11203,3/2/2020,4.99
SO67419,11203,3/2/2020,8.99
SO67419,11203,3/2/2020,53.99
SO67420,17302,3/2/2020,3.99
SO67420,17302,3/2/2020,24.99
SO67420,17302,3/2/2020,34.99
SO67420,17302,3/2/2020,24.49
SO67421,16706,3/2/2020,29.99
SO67422,24884,3/2/2020,21.49
SO67422,24884,3/2/2020,2.29
SO67423,16481,3/2/2020,21.98
SO67423,16481,3/2/2020,9.99
SO67423,16481,3/2/2020,4.99
SO67423,16481,3/2/2020,34.99
SO67424,24600,3/2/2020,4.99
SO67425,13009,3/2/2020,4.99
SO67425,13009,3/2/2020,34.99
SO67426,28214,3/2/2020,4.99
SO67426,28214,3/2/2020,54.99
SO67427,19040,3/2/2020,2294.99
SO67427,19040,3/2/2020,4.99
SO67427,19040,3/2/2020,9.99
SO67428,14697,3/2/2020,2294.99
SO67428,14697,3/2/2020,34.99
SO67429,17781,3/2/2020,2319.99
SO67429,17781,3/2/2020,21.98
SO67429,17781,3/2/2020,8.99
SO67430,24067,3/2/2020,2443.35
SO67430,24067,3/2/2020,4.99
SO67430,24067,3/2/2020,8.99
SO67430,24067,3/2/2020,34.99
SO67431,15622,3/2/2020,539.99
SO67431,15622,3/2/2020,34.99
SO67431,15622,3/2/2020,8.99
SO67432,17989,3/2/2020,1700.99
SO67432,17989,3/2/2020,49.99
SO67433,29246,3/2/2020,24.99
SO67433,29246,3/2/2020,3.99
SO67433,29246,3/2/2020,34.99
SO67433,29246,3/2/2020,24.49
SO67434,29022,3/2/2020,24.99
SO67434,29022,3/2/2020,3.99
SO67434,29022,3/2/2020,34.99
SO67435,26497,3/2/2020,24.99
SO67435,26497,3/2/2020,4.99
SO67435,26497,3/2/2020,34.99
SO67436,22744,3/2/2020,4.99
SO67436,22744,3/2/2020,29.99
SO67436,22744,3/2/2020,2.29
SO67436,22744,3/2/2020,8.99
SO67436,22744,3/2/2020,7.95
SO67437,23353,3/2/2020,29.99
SO67437,23353,3/2/2020,4.99
SO67437,23353,3/2/2020,2.29
SO67437,23353,3/2/2020,7.95
SO67438,13988,3/2/2020,9.99
SO67438,13988,3/2/2020,4.99
SO67438,13988,3/2/2020,34.99
SO67439,18410,3/2/2020,4.99
SO67439,18410,3/2/2020,53.99
SO67440,16838,3/2/2020,4.99
SO67440,16838,3/2/2020,8.99
SO67441,15855,3/2/2020,4.99
SO67441,15855,3/2/2020,21.98
SO67441,15855,3/2/2020,2.29
SO67442,14618,3/2/2020,4.99
SO67442,14618,3/2/2020,34.99
SO67443,12408,3/2/2020,4.99
SO67443,12408,3/2/2020,35.00
SO67443,12408,3/2/2020,2.29
SO67444,27893,3/2/2020,32.60
SO67444,27893,3/2/2020,2.29
SO67445,12597,3/2/2020,4.99
SO67445,12597,3/2/2020,28.99
SO67445,12597,3/2/2020,2.29
SO67445,12597,3/2/2020,7.95
SO67446,21546,3/2/2020,4.99
SO67447,27304,3/2/2020,4.99
SO67447,27304,3/2/2020,8.99
SO67447,27304,3/2/2020,28.99
SO67448,24559,3/2/2020,3.99
SO67448,24559,3/2/2020,2.29
SO67449,13694,3/2/2020,4.99
SO67449,13694,3/2/2020,28.99
SO67450,13599,3/2/2020,28.99
SO67450,13599,3/2/2020,4.99
SO67450,13599,3/2/2020,2.29
SO67451,12919,3/2/2020,4.99
SO67451,12919,3/2/2020,35.00
SO67451,12919,3/2/2020,34.99
SO67452,17807,3/2/2020,4.99
SO67452,17807,3/2/2020,2.29
SO67453,12633,3/2/2020,49.99
SO67454,13721,3/2/2020,539.99
SO67454,13721,3/2/2020,4.99
SO67454,13721,3/2/2020,24.99
SO67454,13721,3/2/2020,34.99
SO67455,14003,3/2/2020,539.99
SO67455,14003,3/2/2020,24.99
SO67455,14003,3/2/2020,4.99
SO67455,14003,3/2/2020,8.99
SO67456,13064,3/2/2020,2319.99
SO67456,13064,3/2/2020,9.99
SO67456,13064,3/2/2020,4.99
SO67456,13064,3/2/2020,54.99
SO67456,13064,3/2/2020,7.95
SO67457,18237,3/2/2020,2294.99
SO67457,18237,3/2/2020,9.99
SO67457,18237,3/2/2020,8.99
SO67457,18237,3/2/2020,4.99
SO67458,16785,3/2/2020,2319.99
SO67458,16785,3/2/2020,9.99
SO67458,16785,3/2/2020,4.99
SO67458,16785,3/2/2020,7.95
SO67459,15631,3/2/2020,742.35
SO67460,28699,3/2/2020,742.35
SO67460,28699,3/2/2020,34.99
SO67461,11494,3/2/2020,1214.85
SO67461,11494,3/2/2020,28.99
SO67462,15218,3/2/2020,2294.99
SO67462,15218,3/2/2020,54.99
SO67463,26033,3/2/2020,1120.49
SO67464,27711,3/2/2020,539.99
SO67464,27711,3/2/2020,8.99
SO67464,27711,3/2/2020,63.50
SO67464,27711,3/2/2020,4.99
SO67465,21571,3/2/2020,2443.35
SO67466,29275,3/2/2020,742.35
SO67466,29275,3/2/2020,8.99
SO67467,27280,3/2/2020,2384.07
SO67467,27280,3/2/2020,8.99
SO67467,27280,3/2/2020,4.99
SO67468,25984,3/2/2020,1214.85
SO67468,25984,3/2/2020,34.99
SO67469,23582,3/2/2020,539.99
SO67469,23582,3/2/2020,3.99
SO67469,23582,3/2/2020,21.49
SO67469,23582,3/2/2020,63.50
SO67470,20208,3/2/2020,1120.49
SO67470,20208,3/2/2020,49.99
SO67471,17476,3/2/2020,1700.99
SO67472,24099,3/2/2020,539.99
SO67472,24099,3/2/2020,21.49
SO67472,24099,3/2/2020,2.29
SO67473,23227,3/2/2020,539.99
SO67473,23227,3/2/2020,8.99
SO67473,23227,3/2/2020,4.99
SO67473,23227,3/2/2020,8.99
SO67473,23227,3/2/2020,34.99
SO67474,13261,3/2/2020,539.99
SO67475,23746,3/2/2020,539.99
SO67476,28742,3/2/2020,2384.07
SO67476,28742,3/2/2020,34.99
SO67476,28742,3/2/2020,8.99
SO67477,16309,3/2/2020,2384.07
SO67477,16309,3/2/2020,34.99
SO67478,11431,3/2/2020,2384.07
SO67478,11431,3/2/2020,4.99
SO67478,11431,3/2/2020,8.99
SO67479,29462,3/2/2020,742.35
SO67479,29462,3/2/2020,4.99
SO67479,29462,3/2/2020,8.99
SO67479,29462,3/2/2020,63.50
SO67479,29462,3/2/2020,34.99
SO67480,13107,3/2/2020,1214.85
SO67480,13107,3/2/2020,34.99
SO67481,12701,3/2/2020,2384.07
SO67481,12701,3/2/2020,4.99
SO67481,12701,3/2/2020,8.99
SO67481,12701,3/2/2020,34.99
SO67481,12701,3/2/2020,8.99
SO67482,17258,3/3/2020,769.49
SO67483,17288,3/3/2020,769.49
SO67483,17288,3/3/2020,9.99
SO67483,17288,3/3/2020,4.99
SO67483,17288,3/3/2020,63.50
SO67484,13952,3/3/2020,24.99
SO67484,13952,3/3/2020,4.99
SO67484,13952,3/3/2020,2.29
SO67485,13623,3/3/2020,24.99
SO67485,13623,3/3/2020,4.99
SO67485,13623,3/3/2020,2.29
SO67485,13623,3/3/2020,7.95
SO67486,21198,3/3/2020,29.99
SO67486,21198,3/3/2020,4.99
SO67486,21198,3/3/2020,34.99
SO67487,16690,3/3/2020,29.99
SO67487,16690,3/3/2020,63.50
SO67488,19674,3/3/2020,4.99
SO67488,19674,3/3/2020,35.00
SO67488,19674,3/3/2020,2.29
SO67489,13013,3/3/2020,69.99
SO67490,12695,3/3/2020,3.99
SO67491,15231,3/3/2020,34.99
SO67491,15231,3/3/2020,24.49
SO67492,11370,3/3/2020,49.99
SO67493,13961,3/3/2020,49.99
SO67494,17066,3/3/2020,49.99
SO67494,17066,3/3/2020,24.49
SO67495,13127,3/3/2020,54.99
SO67496,16547,3/3/2020,2443.35
SO67496,16547,3/3/2020,4.99
SO67496,16547,3/3/2020,8.99
SO67497,12547,3/3/2020,2319.99
SO67498,16392,3/3/2020,2319.99
SO67498,16392,3/3/2020,34.99
SO67499,14769,3/3/2020,769.49
SO67499,14769,3/3/2020,49.99
SO67500,22307,3/3/2020,769.49
SO67500,22307,3/3/2020,29.99
SO67500,22307,3/3/2020,4.99
SO67501,25442,3/3/2020,1700.99
SO67501,25442,3/3/2020,34.99
SO67502,26352,3/3/2020,1700.99
SO67502,26352,3/3/2020,53.99
SO67502,26352,3/3/2020,8.99
SO67503,11361,3/3/2020,24.99
SO67503,11361,3/3/2020,4.99
SO67503,11361,3/3/2020,34.99
SO67504,11711,3/3/2020,3.99
SO67505,26621,3/3/2020,28.99
SO67506,12970,3/3/2020,28.99
SO67506,12970,3/3/2020,4.99
SO67506,12970,3/3/2020,2.29
SO67506,12970,3/3/2020,7.95
SO67506,12970,3/3/2020,159.00
SO67507,11287,3/3/2020,4.99
SO67507,11287,3/3/2020,28.99
SO67508,11200,3/3/2020,24.99
SO67508,11200,3/3/2020,4.99
SO67508,11200,3/3/2020,49.99
SO67509,21702,3/3/2020,24.99
SO67509,21702,3/3/2020,4.99
SO67509,21702,3/3/2020,21.98
SO67510,23131,3/3/2020,29.99
SO67511,22985,3/3/2020,4.99
SO67511,22985,3/3/2020,29.99
SO67511,22985,3/3/2020,21.98
SO67511,22985,3/3/2020,24.49
SO67512,15402,3/3/2020,9.99
SO67512,15402,3/3/2020,4.99
SO67513,22342,3/3/2020,4.99
SO67513,22342,3/3/2020,9.99
SO67513,22342,3/3/2020,53.99
SO67514,20704,3/3/2020,9.99
SO67514,20704,3/3/2020,4.99
SO67514,20704,3/3/2020,53.99
SO67514,20704,3/3/2020,8.99
SO67515,19022,3/3/2020,69.99
SO67516,16960,3/3/2020,4.99
SO67517,16336,3/3/2020,4.99
SO67517,16336,3/3/2020,34.99
SO67517,16336,3/3/2020,24.49
SO67518,15982,3/3/2020,4.99
SO67519,15907,3/3/2020,4.99
SO67520,19147,3/3/2020,21.98
SO67520,19147,3/3/2020,4.99
SO67520,19147,3/3/2020,9.99
SO67520,19147,3/3/2020,2.29
SO67521,17757,3/3/2020,24.99
SO67522,17645,3/3/2020,4.99
SO67523,19066,3/3/2020,21.98
SO67523,19066,3/3/2020,8.99
SO67523,19066,3/3/2020,53.99
SO67524,17807,3/3/2020,24.99
SO67524,17807,3/3/2020,4.99
SO67524,17807,3/3/2020,34.99
SO67524,17807,3/3/2020,8.99
SO67525,29402,3/3/2020,53.99
SO67526,13681,3/3/2020,4.99
SO67526,13681,3/3/2020,35.00
SO67526,13681,3/3/2020,34.99
SO67527,13547,3/3/2020,9.99
SO67527,13547,3/3/2020,4.99
SO67527,13547,3/3/2020,34.99
SO67528,20176,3/3/2020,29.99
SO67528,20176,3/3/2020,2.29
SO67529,16423,3/3/2020,24.99
SO67529,16423,3/3/2020,3.99
SO67529,16423,3/3/2020,54.99
SO67530,18023,3/3/2020,3.99
SO67530,18023,3/3/2020,24.99
SO67530,18023,3/3/2020,159.00
SO67531,23615,3/3/2020,29.99
SO67531,23615,3/3/2020,2.29
SO67532,29370,3/3/2020,28.99
SO67532,29370,3/3/2020,4.99
SO67532,29370,3/3/2020,8.99
SO67532,29370,3/3/2020,54.99
SO67533,12288,3/3/2020,21.49
SO67533,12288,3/3/2020,63.50
SO67533,12288,3/3/2020,3.99
SO67534,20867,3/3/2020,3.99
SO67534,20867,3/3/2020,34.99
SO67535,19478,3/3/2020,21.49
SO67535,19478,3/3/2020,2.29
SO67536,25644,3/3/2020,4.99
SO67536,25644,3/3/2020,8.99
SO67536,25644,3/3/2020,4.99
SO67537,11127,3/3/2020,35.00
SO67537,11127,3/3/2020,4.99
SO67538,12363,3/3/2020,35.00
SO67538,12363,3/3/2020,4.99
SO67538,12363,3/3/2020,34.99
SO67538,12363,3/3/2020,49.99
SO67538,12363,3/3/2020,8.99
SO67539,12889,3/3/2020,21.98
SO67540,17385,3/3/2020,21.98
SO67540,17385,3/3/2020,9.99
SO67540,17385,3/3/2020,4.99
SO67540,17385,3/3/2020,49.99
SO67540,17385,3/3/2020,24.49
SO67541,11596,3/3/2020,9.99
SO67541,11596,3/3/2020,4.99
SO67541,11596,3/3/2020,34.99
SO67542,12258,3/3/2020,49.99
SO67543,19854,3/3/2020,539.99
SO67543,19854,3/3/2020,9.99
SO67543,19854,3/3/2020,4.99
SO67544,22267,3/3/2020,564.99
SO67544,22267,3/3/2020,9.99
SO67544,22267,3/3/2020,4.99
SO67544,22267,3/3/2020,8.99
SO67545,14902,3/3/2020,769.49
SO67545,14902,3/3/2020,69.99
SO67546,16112,3/3/2020,2294.99
SO67546,16112,3/3/2020,9.99
SO67546,16112,3/3/2020,4.99
SO67546,16112,3/3/2020,63.50
SO67547,28688,3/3/2020,742.35
SO67547,28688,3/3/2020,159.00
SO67548,12526,3/3/2020,742.35
SO67548,12526,3/3/2020,4.99
SO67548,12526,3/3/2020,8.99
SO67548,12526,3/3/2020,34.99
SO67548,12526,3/3/2020,8.99
SO67548,12526,3/3/2020,49.99
SO67549,15184,3/3/2020,2319.99
SO67549,15184,3/3/2020,9.99
SO67549,15184,3/3/2020,4.99
SO67549,15184,3/3/2020,34.99
SO67550,15219,3/3/2020,2294.99
SO67550,15219,3/3/2020,54.99
SO67551,15150,3/3/2020,2319.99
SO67551,15150,3/3/2020,9.99
SO67552,26189,3/3/2020,1120.49
SO67552,26189,3/3/2020,8.99
SO67552,26189,3/3/2020,4.99
SO67552,26189,3/3/2020,8.99
SO67553,23662,3/3/2020,1700.99
SO67553,23662,3/3/2020,34.99
SO67554,25558,3/3/2020,539.99
SO67554,25558,3/3/2020,8.99
SO67554,25558,3/3/2020,4.99
SO67554,25558,3/3/2020,53.99
SO67555,25020,3/3/2020,539.99
SO67555,25020,3/3/2020,8.99
SO67556,24252,3/3/2020,539.99
SO67556,24252,3/3/2020,8.99
SO67556,24252,3/3/2020,4.99
SO67556,24252,3/3/2020,8.99
SO67557,21878,3/3/2020,2443.35
SO67557,21878,3/3/2020,3.99
SO67557,21878,3/3/2020,32.60
SO67557,21878,3/3/2020,2.29
SO67558,24811,3/3/2020,2384.07
SO67558,24811,3/3/2020,53.99
SO67559,27453,3/3/2020,2384.07
SO67559,27453,3/3/2020,34.99
SO67560,27279,3/3/2020,2384.07
SO67560,27279,3/3/2020,34.99
SO67561,24235,3/3/2020,1214.85
SO67561,24235,3/3/2020,4.99
SO67561,24235,3/3/2020,28.99
SO67561,24235,3/3/2020,2.29
SO67562,23816,3/3/2020,539.99
SO67562,23816,3/3/2020,21.49
SO67562,23816,3/3/2020,2.29
SO67563,20069,3/3/2020,539.99
SO67563,20069,3/3/2020,34.99
SO67564,23683,3/3/2020,539.99
SO67564,23683,3/3/2020,8.99
SO67564,23683,3/3/2020,4.99
SO67565,23704,3/3/2020,539.99
SO67565,23704,3/3/2020,3.99
SO67565,23704,3/3/2020,21.49
SO67565,23704,3/3/2020,34.99
SO67566,23340,3/3/2020,539.99
SO67566,23340,3/3/2020,8.99
SO67566,23340,3/3/2020,4.99
SO67567,21355,3/3/2020,1120.49
SO67567,21355,3/3/2020,24.99
SO67567,21355,3/3/2020,3.99
SO67567,21355,3/3/2020,34.99
SO67568,18318,3/3/2020,1700.99
SO67568,18318,3/3/2020,34.99
SO67568,18318,3/3/2020,24.49
SO67569,24182,3/3/2020,539.99
SO67569,24182,3/3/2020,4.99
SO67569,24182,3/3/2020,8.99
SO67569,24182,3/3/2020,8.99
SO67570,23901,3/3/2020,539.99
SO67570,23901,3/3/2020,34.99
SO67571,16298,3/3/2020,2384.07
SO67571,16298,3/3/2020,28.99
SO67571,16298,3/3/2020,4.99
SO67571,16298,3/3/2020,2.29
SO67572,14306,3/3/2020,742.35
SO67573,12686,3/3/2020,2384.07
SO67573,12686,3/3/2020,53.99
SO67574,11443,3/3/2020,2384.07
SO67574,11443,3/3/2020,34.99
SO67575,12990,3/3/2020,2384.07
SO67575,12990,3/3/2020,53.99
SO67576,11750,3/3/2020,2384.07
SO67576,11750,3/3/2020,8.99
SO67576,11750,3/3/2020,4.99
SO67577,15210,3/4/2020,769.49
SO67577,15210,3/4/2020,21.98
SO67577,15210,3/4/2020,63.50
SO67578,26742,3/4/2020,69.99
SO67579,25824,3/4/2020,4.99
SO67579,25824,3/4/2020,34.99
SO67580,18292,3/4/2020,2.29
SO67581,16425,3/4/2020,2319.99
SO67581,16425,3/4/2020,2.29
SO67582,19065,3/4/2020,2294.99
SO67583,19027,3/4/2020,2319.99
SO67583,19027,3/4/2020,9.99
SO67584,19038,3/4/2020,2294.99
SO67584,19038,3/4/2020,9.99
SO67584,19038,3/4/2020,4.99
SO67584,19038,3/4/2020,7.95
SO67585,14150,3/4/2020,2294.99
SO67585,14150,3/4/2020,54.99
SO67586,21667,3/4/2020,769.49
SO67586,21667,3/4/2020,49.99
SO67587,17999,3/4/2020,1700.99
SO67587,17999,3/4/2020,53.99
SO67588,11212,3/4/2020,24.99
SO67588,11212,3/4/2020,2.29
SO67589,13988,3/4/2020,28.99
SO67589,13988,3/4/2020,4.99
SO67590,27748,3/4/2020,21.49
SO67590,27748,3/4/2020,2.29
SO67591,26780,3/4/2020,21.49
SO67591,26780,3/4/2020,3.99
SO67591,26780,3/4/2020,53.99
SO67592,25274,3/4/2020,3.99
SO67592,25274,3/4/2020,32.60
SO67592,25274,3/4/2020,34.99
SO67593,25278,3/4/2020,32.60
SO67593,25278,3/4/2020,3.99
SO67594,23812,3/4/2020,29.99
SO67594,23812,3/4/2020,4.99
SO67594,23812,3/4/2020,34.99
SO67595,25153,3/4/2020,3.99
SO67595,25153,3/4/2020,32.60
SO67595,25153,3/4/2020,34.99
SO67595,25153,3/4/2020,24.49
SO67596,22865,3/4/2020,4.99
SO67596,22865,3/4/2020,29.99
SO67596,22865,3/4/2020,2.29
SO67597,20396,3/4/2020,69.99
SO67598,20355,3/4/2020,8.99
SO67598,20355,3/4/2020,69.99
SO67599,18474,3/4/2020,4.99
SO67599,18474,3/4/2020,34.99
SO67600,18765,3/4/2020,69.99
SO67600,18765,3/4/2020,49.99
SO67601,18667,3/4/2020,4.99
SO67601,18667,3/4/2020,7.95
SO67602,26176,3/4/2020,4.99
SO67603,14430,3/4/2020,21.98
SO67603,14430,3/4/2020,8.99
SO67604,13386,3/4/2020,21.98
SO67604,13386,3/4/2020,53.99
SO67604,13386,3/4/2020,8.99
SO67605,17101,3/4/2020,4.99
SO67605,17101,3/4/2020,8.99
SO67605,17101,3/4/2020,54.99
SO67606,15279,3/4/2020,21.98
SO67606,15279,3/4/2020,34.99
SO67607,16265,3/4/2020,24.99
SO67607,16265,3/4/2020,2.29
SO67608,21834,3/4/2020,4.99
SO67608,21834,3/4/2020,53.99
SO67609,22564,3/4/2020,4.99
SO67609,22564,3/4/2020,53.99
SO67610,24564,3/4/2020,3.99
SO67610,24564,3/4/2020,34.99
SO67611,12303,3/4/2020,21.49
SO67612,22531,3/4/2020,21.49
SO67612,22531,3/4/2020,3.99
SO67612,22531,3/4/2020,159.00
SO67613,28912,3/4/2020,4.99
SO67613,28912,3/4/2020,49.99
SO67614,16649,3/4/2020,21.98
SO67614,16649,3/4/2020,9.99
SO67614,16649,3/4/2020,4.99
SO67614,16649,3/4/2020,8.99
SO67615,12892,3/4/2020,4.99
SO67615,12892,3/4/2020,35.00
SO67615,12892,3/4/2020,2.29
SO67616,11982,3/4/2020,35.00
SO67616,11982,3/4/2020,2.29
SO67617,16009,3/4/2020,21.98
SO67617,16009,3/4/2020,53.99
SO67618,15191,3/4/2020,769.49
SO67619,12923,3/4/2020,2294.99
SO67619,12923,3/4/2020,9.99
SO67620,13391,3/4/2020,2319.99
SO67620,13391,3/4/2020,63.50
SO67620,13391,3/4/2020,21.98
SO67621,13406,3/4/2020,742.35
SO67621,13406,3/4/2020,34.99
SO67622,28705,3/4/2020,742.35
SO67622,28705,3/4/2020,34.99
SO67623,24700,3/4/2020,2384.07
SO67623,24700,3/4/2020,4.99
SO67623,24700,3/4/2020,8.99
SO67623,24700,3/4/2020,53.99
SO67624,24305,3/4/2020,1700.99
SO67624,24305,3/4/2020,8.99
SO67624,24305,3/4/2020,53.99
SO67625,26022,3/4/2020,1120.49
SO67625,26022,3/4/2020,34.99
SO67626,24272,3/4/2020,539.99
SO67626,24272,3/4/2020,8.99
SO67626,24272,3/4/2020,4.99
SO67627,24266,3/4/2020,539.99
SO67627,24266,3/4/2020,3.99
SO67627,24266,3/4/2020,21.49
SO67627,24266,3/4/2020,2.29
SO67628,25704,3/4/2020,539.99
SO67629,21889,3/4/2020,2443.35
SO67630,15589,3/4/2020,2294.99
SO67630,15589,3/4/2020,9.99
SO67630,15589,3/4/2020,4.99
SO67630,15589,3/4/2020,34.99
SO67631,15362,3/4/2020,2384.07
SO67631,15362,3/4/2020,8.99
SO67632,27537,3/4/2020,2384.07
SO67632,27537,3/4/2020,8.99
SO67632,27537,3/4/2020,4.99
SO67633,27250,3/4/2020,2384.07
SO67633,27250,3/4/2020,28.99
SO67633,27250,3/4/2020,4.99
SO67633,27250,3/4/2020,63.50
SO67633,27250,3/4/2020,34.99
SO67634,23794,3/4/2020,1214.85
SO67634,23794,3/4/2020,34.99
SO67635,21396,3/4/2020,1120.49
SO67635,21396,3/4/2020,49.99
SO67636,18439,3/4/2020,1700.99
SO67637,18501,3/4/2020,1700.99
SO67637,18501,3/4/2020,49.99
SO67638,24205,3/4/2020,539.99
SO67638,24205,3/4/2020,21.49
SO67638,24205,3/4/2020,53.99
SO67639,27892,3/4/2020,539.99
SO67639,27892,3/4/2020,34.99
SO67639,27892,3/4/2020,49.99
SO67639,27892,3/4/2020,24.49
SO67640,13555,3/4/2020,539.99
SO67640,13555,3/4/2020,21.49
SO67640,13555,3/4/2020,2.29
SO67640,13555,3/4/2020,7.95
SO67641,22510,3/4/2020,1700.99
SO67641,22510,3/4/2020,53.99
SO67641,22510,3/4/2020,8.99
SO67642,18039,3/4/2020,1700.99
SO67642,18039,3/4/2020,49.99
SO67643,12688,3/4/2020,2384.07
SO67643,12688,3/4/2020,34.99
SO67644,12996,3/4/2020,2384.07
SO67645,11102,3/5/2020,24.99
SO67646,18730,3/5/2020,21.98
SO67646,18730,3/5/2020,9.99
SO67646,18730,3/5/2020,4.99
SO67647,20224,3/5/2020,21.49
SO67647,20224,3/5/2020,8.99
SO67648,26770,3/5/2020,69.99
SO67649,19798,3/5/2020,8.99
SO67649,19798,3/5/2020,4.99
SO67649,19798,3/5/2020,53.99
SO67650,11806,3/5/2020,53.99
SO67651,14328,3/5/2020,3.99
SO67651,14328,3/5/2020,24.99
SO67651,14328,3/5/2020,34.99
SO67652,11211,3/5/2020,3.99
SO67652,11211,3/5/2020,24.99
SO67652,11211,3/5/2020,34.99
SO67653,16667,3/5/2020,2.29
SO67653,16667,3/5/2020,7.95
SO67654,11530,3/5/2020,4.99
SO67654,11530,3/5/2020,34.99
SO67655,11784,3/5/2020,3.99
SO67655,11784,3/5/2020,21.49
SO67656,14077,3/5/2020,24.99
SO67657,27395,3/5/2020,3.99
SO67657,27395,3/5/2020,21.49
SO67657,27395,3/5/2020,49.99
SO67658,27012,3/5/2020,4.99
SO67658,27012,3/5/2020,28.99
SO67658,27012,3/5/2020,2.29
SO67659,24510,3/5/2020,3.99
SO67659,24510,3/5/2020,32.60
SO67659,24510,3/5/2020,24.49
SO67660,23876,3/5/2020,32.60
SO67660,23876,3/5/2020,3.99
SO67661,15543,3/5/2020,29.99
SO67662,13318,3/5/2020,32.60
SO67662,13318,3/5/2020,3.99
SO67662,13318,3/5/2020,2.29
SO67663,24222,3/5/2020,29.99
SO67663,24222,3/5/2020,4.99
SO67663,24222,3/5/2020,2.29
SO67664,15761,3/5/2020,9.99
SO67664,15761,3/5/2020,4.99
SO67664,15761,3/5/2020,8.99
SO67665,12964,3/5/2020,4.99
SO67665,12964,3/5/2020,9.99
